username,Label,text,date,bot
jejecylje,Positif,daring ato tatap muka semangat sekolah ptm jaga sehat jan lupa patuh prokesnya trade mark semangat,8/30/2021,0
jawapos,Negatif,siswa wonogiri papar covid,8/30/2021,0
monitordaycom,Netral,tinjau pelaksanan ptm kota banjar,8/30/2021,0
Redaksi_5News,Negatif,siswa guru positif covid,8/30/2021,0
Hokusaiwife,Negatif,yay curhat sesion males mingu besok ptm mingu ful males ketemu guru pjok guru guru fisika bosenin huhuhu,8/29/2021,0
yoonkyuti,Positif,ptm matpel tugas gila,8/29/2021,0
bayufitri,Positif,oya pelaksanan ptm batas izin tua murid tweps tua izin anak ptm batas boleh ajar online bedan,8/29/2021,0
diantin_,Positif,ptm batas ngak kasi kaya anak tetanga bosen ajar rumah kangen kasi mata papar sinar hp laptop,8/29/2021,0
ibuknya_jaksa,Positif,tua mengijinkan anak anak ikut ptm batas anak anak jin ajar dr rumah diskriminasi proses hukum putus ajar rumah,8/29/2021,0
akunovitania,Positif,kaya lurus kait ptm batas prokes bahas fakta,8/29/2021,0
angtekkhun,Positif,perintah awas level awas tingkat advanced surveilance dukung program ptm batas prokes,8/29/2021,0
hello_fika,Positif,fyi tunda ptm untung akibat rugi jangka long term disbenefit anak sekolah perintah fokus awas tingkat dukung program ptm batas prokes,8/29/2021,0
inilahkorancom,Positif,smkn bandung gelar ptm batas oktober,8/29/2021,0
menoions,Negatif,ajar tatap muka kaya batas prestasi daerah lupa estistensi didik,8/29/2021,0
Partono_ADjem,Positif,sekolah besok ajar tatap muka alhamdulilah,8/29/2021,0
maul_malikk,Netral,besok adek gw ajar tatap muka resmi ujicoba kbm dki pede warga selesai vaksin gas herd imunity,8/29/2021,0
Coretanditoilet,Netral,polemik ngak tatap muka ngak serap ajar optimum kendal kendala hp bantu tua buka tatap muka riskan klaster sekolah sedih,8/29/2021,0
PungPurwanto,Positif,sekolah tatap muka awal dg bismilah sekolah jakarta gelar ajar tatap muka besok,8/29/2021,0
echqnie,Positif,ajar tatap muka huhu neng copyright bagi,8/29/2021,0
radar_ntt,Positif,kesiap ptm batas vaksinasi ajar cepat,8/29/2021,0
ELathief,Positif,ptm anak anak ajar sekolah seragam sekolah pakai masker jaga prokes semangat ajar,8/29/2021,0
vuckindal,Positif,selamat pagi lupa sarap bestie ptm selamat jaga sehat daring semangat moga ptm,8/29/2021,0
ucandoitwell_,Positif,besok ptm semangat,8/29/2021,0
suratmidede,Positif,besok ptm jenjang janji dg terbit bank sampah provider internet ptm kelas kejar tayang dlm semingu lengkap dokumen fisik nilai sekolah tingkat nasional semangat bund,8/29/2021,0
twentyxelaa,Positif,hiks ptm copyright,8/29/2021,0
pmijakpus,Positif,dukung ptm batas jakarta pmi kota jakarta pusat semprot cair disinfektan sekolah wilayah jakarta pusat mingu,8/29/2021,0
beritasampit1,Positif,ptm batas boleh praktisi didik apresiasi,8/29/2021,0
sumselterkini,Positif,dukung kesiap ptm batas vaksinasi ajar cepat,8/29/2021,0
hyemhyemuw,Positif,sedih ptm,8/29/2021,0
PMI_DKI_Jakarta,Positif,dukung ptm batas jakarta palang merah dki jakarta disinfeksi gedung sekolah saksi nahdiana kad didik pemprov dki jakarta disinfeksi,8/29/2021,0
News_Kaltim,Positif,sukses gelar vaksinasi ajar kepsek smp negeri samarinda harap ptm tuju kaltim today,8/29/2021,0
tiarastudy,Positif,pgn ptm tugas ngalir jelas guru ngasi tugas ngk prnh ngasi materi,8/29/2021,0
kooboyiz,Negatif,males ptm ketemu,8/29/2021,0
bebek_rica2,Negatif,besok ajar tatap muka wilayah jabodetabek lupa nulis,8/29/2021,0
cindyourenemy,Negatif,bom ptm huhu kek ngimpi,8/29/2021,0
skippieztud,Positif,semangat besok ptm sekolah hilal ngadain ptm sedih,8/29/2021,0
d0ubl3f4ck,Positif,kabar ptm tungu pasti,8/29/2021,0
CelotehSurabaya,Positif,antisipasi muncul klaster ptm,8/29/2021,0
jogjacoret,Positif,sekda kota bandung alhamdulilah,8/29/2021,0
fajaronline,Positif,temu klaser covid sekolah,8/29/2021,0
Info__sumut,Negatif,ptm buka,8/29/2021,0
lawjusticeco,Negatif,kemendikbud ptm klaster,8/29/2021,0
web_bogorkita,Negatif,ptm sekolah kota bogor tunda siswa libat tawur,8/28/2021,0
jjokkomiez,Positif,testi ny fren ptm,8/28/2021,0
dyosqy,Positif,besok ptm,8/28/2021,0
du2kpalingdepan,Positif,sektor didik bangkit semangat ortu semangat anak prokes ptm,8/28/2021,0
hallo_wulandari,Positif,tunda ptm sebab rugi jangka siswa hilang fokus rim materi sekolah batas prokes,8/28/2021,0
fania_surya,Positif,sekolah guru siswa peran sekolah ptm batas prokes,8/28/2021,0
HidayatHHP,Positif,tunda ptm akibat rugi jangka long term disbenefit siswa siswa alami sayang prokes gala,8/28/2021,0
Capucink,Positif,vaksin ptm bs laksana,8/28/2021,0
republikaonline,Positif,klaster temu temu ptm,8/28/2021,0
HarrisRegar,Positif,pribadi daring tatap muka tuju ajar tatap muka kenyat sedih masyarakat tingal kompleks penuh fasilitas mapan ekonomi pilih ptm egois byk susah kawan,8/28/2021,0
SeknasJppi,Positif,ptm boleh mendikbud ristek kampus disiplin prokes,8/28/2021,0
Beritasatu,Positif,menkominfo ptm batas tuju tekan risiko learning los,8/28/2021,0
orbim,Positif,mimpi sekolah ptm was so excited tau mimpi sedih,8/28/2021,0
Hanifah29340052,Positif,alhamdulilah ptm jga palinga mingu alhamdulilah hehe,8/28/2021,0
atdmrp,Positif,ptm batas smoga lekas fulday,8/28/2021,0
haninastiti,Positif,senang anak anak kosan ptm barbar gara sekolah,8/28/2021,0
mardiahalfiani,Positif,ajar sekolah virtual ptm sekolah wujud vaksin,8/28/2021,0
SindikatWartaw1,Positif,turun pkm level daerah laksana ptm,8/28/2021,0
studyjii,Positif,alhamdulilah kabupaten turun level moga cepet ptm sma capek rumah,8/28/2021,0
dobbaiy,Positif,neng ptm tpi takut gadapet temen,8/28/2021,0
CHERRIESDOY,Positif,cepet vaksin ptm kereta,8/28/2021,0
roondurke,Negatif,sebentar ptm gatau takut gapunya temen gabisa ngikutin ajar gabisa ngafalin seko takut gabisa ngobrol takut nilai turun takut anjir copyright copyright copyright copyright copyright copyright,8/28/2021,0
cnbcindonesia,Positif,cegah learning los,8/28/2021,0
tribunustimur,Positif,paham stunting posyandu posbindu ptm,8/27/2021,0
nunuhalimi,Positif,maksimal peran aplikasi peduli lindung satu didik ambar statistik level akurasi tingi sehinga patok ambil putus ptm prokes,8/27/2021,0
Ana_Ike,Positif,perintah deteksi level tular masif tutup sekolah sangkut sekolah protokol sehat boleh lanjut ptm batas prokes,8/27/2021,0
nisaahani,Positif,sekolah positif positivity rate persen karantina positif covid kontak erat isolasi sehinga ptm prokes,8/27/2021,0
ddanstr,Positif,tuju jelas materi tatap muka kelas bantu jenjang kondisi online tatap muka but hopefuly it can ajar tatap muka,8/27/2021,0
ajengndita,Positif,besok ajar tatap muka hipertensi ngajarin ajar,8/27/2021,0
aintnasy,Negatif,jujur fren gamau ajar tatap muka dumb,8/27/2021,0
collombus_,Positif,semangat ptm inget masker sampe kendor,8/27/2021,0
Terasjabar_1,Positif,ptm batas bandung ketua hari satgas covid,8/27/2021,0
TirtoID,Negatif,ptm batas nilai risiko cakup vaksinasi remaja dki dosis persen,8/27/2021,0
bergaysyeti,Positif,neng jkt ptm moga,8/27/2021,0
saudaaaade,Positif,cepet ptm adi asrama aliyas bosen gelud saben dino,8/27/2021,0
kuroojaksel,Negatif,takut ptm,8/26/2021,0
fairynosagi,Negatif,mingdep ptm hahahahah beli bju batik anj crying,8/26/2021,0
xxianzheng,Positif,neng ptm tpi apan jam copyright,8/26/2021,0
trasherdump,Negatif,ptm gw pisah temen,8/26/2021,0
bayufitri,Positif,anak usia paud amp sd ajar online optimal resiko gagal paham ajar dampak jangka motivasi ajar ada ptm batas terap prokes,8/26/2021,0
idasan12,Positif,peran tua lho ptm batas jalan ortu berkordinasi sekolah keluarga infeksi disiplin prokes,8/26/2021,0
RAsmaraningsih,Positif,alokasi ambil sampling sesuai sekolah laku ptm batas camat,8/26/2021,0
trisulis98,Positif,tua ngijinin anak anak ptm batas bebas ajar rumah diskriminasi proses hukum putus ajar rumah alas angket,8/26/2021,0
rhiskafidi,Positif,sekolah ikut arah perintah strategi giat ptm batas dg,8/26/2021,0
parwatyRizky,Positif,ajar ptm vaksin utama perangai corona anak sehat bangsa kuat jabar vaksin,8/26/2021,0
nisaahani,Positif,strategi perintah ptm batas ajar prokes strategi deteksi surveilans,8/26/2021,0
hallo_wulandari,Positif,sebar isu siswa guru konfirmasi positif covid ptm batas fakta data asal satu sekolah verifikasi,8/26/2021,0
ibuknya_jaksa,Positif,camat sekolah ptm batas otomatis ambil samplenya harap sekolah prokes,8/26/2021,0
dinda_indrianti,Negatif,guru tingi ptm,8/26/2021,0
Hermanss26,Negatif,sekolah daerah ajar tatap muka siswa kelas kapasitas rang ragu prokes tetep jalan kelas kelas hm kemarin liat jajan gerbang kerumun buka masker,8/26/2021,0
prajnamu,Negatif,nadiem ajar tatap muka ptm tungu anak vaksinasi covid usia usia hinga pasal makan ortu percaya prokes sekolah,8/26/2021,0
SiezSiswoyo,Positif,manfatnya ajar tatap muka online daring,8/26/2021,0
Suparno60323299,Positif,tua dukung vaksinasi anak ptm optimis pulih,8/26/2021,0
4nubhawa,Positif,niat hati rubah suasana galau hati pandemi sambut ptm batas ijin salur suasana hati rindu anak anak harap dg suasana senang,8/26/2021,0
neuronnocturne,Positif,ptm daring apa tetep semangat,8/26/2021,0
ajnndotnet,Positif,bebas zonan merah,8/26/2021,0
posmetro_padang,Negatif,ptm batal kota padang,8/26/2021,0
antmegapolitan,Positif,tua milik anak lekaki perempuan riskanya malam pengawasanya tua,8/25/2021,0
bayufitri,Positif,ptm batas jalan lancar kerjasama anak didik tua sekolah kunci jujur informasi terap prokes,8/25/2021,0
Dwiaprily,Positif,bismilah izin ana ptm dngcatatan prokes ikhtiar tenaga ajar siswa siswa vaksin penting doa rumah lupa baca doa bismilahi tawakaltu ala,8/25/2021,0
ImaSatrianto,Positif,kolaborasi menteri sehat menteri didik kebudayan riset teknologi sekolah dukung random sampling tutup sekolah positivity rate atas dukung ptm batas prokes,8/25/2021,0
medcom_id,Netral,epidemiolog sebab sekolah klaster covid ptm,8/25/2021,0
sebelahjalan,Netral,ajar tatap muka batas boleh pkm level syarat tendik vaksin covid fyi solo raya pkm level tungu edar gubernur,8/25/2021,0
Dindatriyulia,Positif,semangat bentar ptm,8/25/2021,0
SketsaW,Positif,dukung ptm sman cirebon gelar vaksinasi masal,8/25/2021,0
iframpo,Negatif,males besok ptm,8/25/2021,0
cottoncandyxsss,Positif,daring neng neng ptm,8/25/2021,0
wahananewsdotco,Negatif,puan maharani pelaksanan ptm gesa gesa,8/25/2021,0
Meowmbee,Negatif,besok ptm njir,8/24/2021,0
idasan12,Positif,ptm batas terap prokes bawah awas monitoring perintah,8/24/2021,0
ayanapunya,Positif,sekolah ptm batas sekolah level pkm ajar tenaga ajar vaksin sekolah terap prokes pembelajaranya,8/24/2021,0
RAsmaraningsih,Positif,perintah fokus laku awas tingkat dukung giat program ptm batas sat jalan,8/24/2021,0
OfficialiNewsTV,Positif,saksi inews siang ptm turun level sekolah segel september wib inews,8/24/2021,0
ninin_nih,Positif,ptm batas hasil covid dpt kendali prokes dng ubah perilaku dng strategi deteksi dng,8/24/2021,0
dianrestoe,Positif,deteksi level kecil tuju tular masif tutup sekolah sangkut sekolah protokol sehat boleh lanjut ptm batas,8/24/2021,0
pringadi_as,Positif,strategi cegah klaster ptm batas sekolah hulu hinga hilir salah prokes,8/24/2021,0
MariaGSoemitro,Positif,dingat anak anak alami rugi jangka long term disbenefit akibat tundan ptm sehinga perintah fokus awas tingkat advanced surveilance dukung program ptm batas,8/24/2021,0
KabarSiang,Negatif,dprd dki investigasi tua klaster ptm,8/24/2021,0
yunitaprbwt,Positif,nadiem tg sekolah tatap muka tuju mskpn usia sekolah ngerasa takut karier salah ningal anak posisi anak butuh extra ajar learning los efek sekolah daring,8/24/2021,0
mediaindonesia,Positif,kejar ptm batas vaksinasi covid siswa tangsel kebut,8/24/2021,0
KaltimOfficial,Positif,vaksinasi remaja cepat herd imunity ptm vaksinasi tuntas pandemi,8/24/2021,0
AboutSemarangID,Positif,ganjar kepala daerah jateng izin selengarakan ptm,8/24/2021,0
MarteluAndryan1,Positif,dukung cepat vaksinasi vaksinasi remaja cepat herd imunity ptm vaksinasi tuntas pandemi,8/24/2021,0
DedyChristanto6,Positif,ptm batas senang tunda pj,8/24/2021,0
LintasKebumen,Positif,pasti patuh prokes ptm,8/24/2021,0
mintchocyeon,Negatif,ptm mingu lumayan lumayan encok,8/23/2021,0
eiistudy,Positif,ptm,8/23/2021,0
rsexona,Positif,ptm,8/23/2021,0
kuma_seo,Positif,isu siswa guru konfirmasi positif covid ptm batas prokes,8/23/2021,0
sallyfauzi,Positif,teman fara sd prokes edukasi putus ptm batas anak sd ekstra ketat penuh hati,8/23/2021,0
rhiskafidi,Positif,tunda ptm batas akibat rugi anak ngak maksimal ajar nelum ngak nemenin,8/23/2021,0
abdulha28343116,Positif,alhamdulilah ana ajar tatap muka semingu pakaianya pakai seragam pakai semangat sayang,8/23/2021,0
haediw,Negatif,ptm jalan semingu badan lelah ulang ajar,8/23/2021,0
harianbatampos,Negatif,satu guru tolak ptm batas,8/23/2021,0
Penyair_Berdiri,Positif,gelar vaksinasi masal ajar sman cilacap,8/23/2021,0
fajaronline,Positif,target sekolah tatap muka,8/23/2021,0
polseksepauk,Netral,tua guru murid wajib dukung awas giat ajar tatap muka jalan acu protokol sehat meminimalisir tular virus covid proses ajar ajar,8/22/2021,0
putraca64446600,Positif,dukung ptm nyaman vaksinasi covid sasar kalang ajar juang jokowi,8/22/2021,0
bbyhyungi,Positif,br ptm asik,8/22/2021,0
monylonyyy_,Positif,ptm mayan alhamdulilah but gasuka sesi siang panas coy untung jam,8/22/2021,0
Ririnwandes,Positif,isu siswa amp guru konfirmasi positif covid ptm batas fakta data asal satu sekolah verifikasi data sesuai inti prokes,8/22/2021,0
radaradapaham,Positif,alam kemarin sekolah welcome ortu ngijinin anak ptm batas dikit paksa loh,8/22/2021,0
Muslifa_Aseani,Positif,deteksi level tuju tular masif tutup sekolah sangkut sekolah protokol sehat boleh lanjut ptm batas,8/22/2021,0
andiniharsono,Positif,th sekolah online byk tantang dg ptm batas kurang rugi jangka long term disbenefit siswa perintah fokus awas tingkat advanced surveilance dg prokes,8/22/2021,0
bairuindra,Positif,tular klaster ptm batas capai satu didik fakta data komulatif juli data prokes,8/22/2021,0
nikennawangsari,Positif,adi pj kendala syukur ptm batas prokes khawatir tua,8/22/2021,0
pIrateschaser,Positif,omg beneran tatap muka besok ptm semangat,8/22/2021,0
LiaaaSrk,Positif,alhamdulilah besok ptm moga jalan lancar,8/22/2021,0
skyzhxx,Positif,cepet ptm takud,8/22/2021,0
_infoindonesia,Negatif,pemprov dki jakarta kirim surat menteri didik,8/22/2021,0
schfess,Positif,sch ptm bagi absen pagi siang pagi absen senyum,8/21/2021,0
DiahSally,Positif,usia golden age ptm online pengaruh kembang sosial anak depa ptm prokes ketat sekolah,8/21/2021,0
myozhyme,Positif,akselerasi vaksinasi gencar perintah capai target herd imunity ajar lewat ptm lho vaksin dor dor bogor,8/21/2021,0
dekcrayon,Positif,sekolah bentuk satgas covid sosialisasi ptm batas wali murid berkordinasi puskesmas prokes sekolah,8/21/2021,0
fania_surya,Positif,deteksi tular masif sekolah swkolah tutup sekolah prokes ptm batas jalan sekolah buka,8/21/2021,0
yuniarinukti,Positif,klaster sekolah ngeyel nama sekolah narasi berita kota tambah lapor data tular sat ptm batas ptm prokes rancu,8/21/2021,0
panah_bintangku,Positif,anak sulung sekolah tatap muka beda dng thn semangat jug dngn bijak perintah buka sekolah ptm prokes,8/21/2021,0
fiantaehy,Positif,daerah zom gmet cuman sd swasta negeri slh guru hp ajar tpi skrg mending tatap muka siswa,8/21/2021,0
jabarekspres,Positif,target capai pemkot optimis ptm laksana,8/21/2021,0
fajarnewsgroup,Negatif,siswa positif covid,8/21/2021,0
kangBr4,Negatif,adu tgl november ptm anjir,8/20/2021,0
watermelownely,Negatif,resoulsi ptm pacar,8/20/2021,0
yuniarinukti,Positif,bedan paham isi berita suami meng highlight prosentase tular klaster ptm batas capai satu didik prosentase tung pandemi klaster prokes,8/20/2021,0
liputan6dotcom,Negatif,siswa positif covid sat ptm,8/20/2021,0
radiomercury96,Negatif,muncul klaster covid sat ptm,8/20/2021,0
rakyatmerdeka,Negatif,puan sekolah curi start ptm,8/20/2021,0
henderynuaing,Positif,bsk ptm,8/19/2021,0
itajegegbaliid,Positif,peran tua kalah sukses ptm batas proaktif berkordinasi sekolah keluarga infeksi anak dispilin protokol sehat prokes,8/19/2021,0
nufazee,Positif,diberlakukanya ptm batas dilatarbelakangi khawatir perintah dampak learning los alami anak,8/19/2021,0
FatimahAqila,Positif,peran perintah guru lancar pelaksanan ptm batas peran tua proaktif lapor angota keluarga infeksi covid anak disiplin prokes,8/19/2021,0
gemaulani,Positif,deteksi level milik tuju tular masif tutup sekolah sangkut sekolah protokol sehat prokes lanjut ptm batas,8/19/2021,0
jawapos,Positif,ajar tatap muka buka batas,8/19/2021,0
VIVAcoid,Negatif,warga padang vaksin sanksi,8/19/2021,0
satpolpp_jateng,Positif,awas ptm satpol kab boyolali sma boyolali smk boyolali,8/18/2021,0
sdpkmh_dh,Positif,ku ptm batas sampe gk pulang senang,8/18/2021,0
Ririnwandes,Positif,sat sekolah ngajar ptm batas tua agam isu edar peran guru informasi ptm paham prokes,8/18/2021,0
agnesofipa,Positif,alhamdulilah ptm jalan lancar sehat sehat,8/18/2021,0
mourldj,Positif,ajar tatap muka temen asik copyright,8/18/2021,0
pringadi_as,Positif,prokes rumah peran tua kalah sukses ptm batas proaktif berkordinasi sekolah keluarga infeksi anak dispilin protokol sehat,8/17/2021,0
akunovitania,Positif,tweps sembari prokes camat sekolah ptm batas otomatis ambil samplenya,8/17/2021,0
ibuknya_jaksa,Positif,kabar sibuk damping putra putri ajar daring untung laku ptm batas anak tua lepas jenuh khawatir prokes,8/17/2021,0
kompascom,Negatif,gubernur jawa ganjar pranowo sorot klaster ptm purbalinga ganjar ptm izin bubar,8/17/2021,0
makeabigdream,Positif,alhamdulilah trade mark ajar bahasa besuk ptm bismilahirahmanirahim semangat gnite jaga sehat trade mark,8/17/2021,0
kominfobatang,Positif,ptm ratus siswa smk warungasem vaksin,8/17/2021,0
RakyatSulsel,Positif,ptm gelar,8/17/2021,0
PUANnews,Negatif,sekolah nekat gelar ptm penuh syarat,8/17/2021,0
gemaulani,Positif,tua ragu anak ptm batas,8/16/2021,0
ninin_nih,Positif,deteksi level tuju tular masif tutup sekolah sangkut sdg sekolah protokol sehat boleh lanjut ptm batas,8/16/2021,0
rhiskafidi,Positif,tular masif sekolah sangkut tutup tutup manteman prokes lancar ptm batas,8/16/2021,0
baepseung,Positif,moga ptm,8/16/2021,0
neuronnocturne,Positif,alah angin hujan ptm alhamdulilah ptm kaget,8/16/2021,0
PolisiSukoharjo,Positif,bhabinkamtibmas lurah sukoharjo satgas covid laksana monitoring tinjau sekolah tk paud wilayah lurah sukoharjo pasti laksana terap prokes jelang ptm,8/15/2021,0
catatansicucuth,Positif,ptm batas kolaborasi menteri sehat menteri didik kebudayan riset teknologi sekolah dukung random sampling tutup sekolah positivity rate atas prokes,8/15/2021,0
bayufitri,Positif,ptm batas jalan lancar strategi cegah klaster sekolah salah prokes,8/15/2021,0
Elysia210406,Positif,asik anak anak skolah ketmu guru kesan semangat adik adik ajar tatap muka batas,8/11/2021,0
Zha2Aghnz,Netral,adeku ajar ajar jaga prokes kunci ptm laku jaga jarak pakai masker cuci tangan pandemi giat ajar adik adik ajar tatap muka batas,8/11/2021,0
watthanai16,Netral,lho bun dn ptm awas perintah pantau sesuai prokes ketat ngak tetep doa moga anak hepi aman ajar sekolah jaga jarak ajar tatap muka batas,8/11/2021,0
kabartimlo,Positif,vaksinasi ajar solo ganjar siswa ptm,8/4/2021,0
suaradotcom,Negatif,sekolah tua kelar ptm hindar klaster sekolah,8/4/2021,0
nativaizp,Positif,alah ptm study tour,8/4/2021,0
UnyAlthafunnisa,Negatif,sekolah kelas siswa ribet susun jadwal ajar beda sekolah ajar siswa kelas pusing susun jadwal ajar tatap muka batas,8/1/2021,0
